date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:45:52	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:50%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/pinterest.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/pinterest.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:52	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:50%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/skype.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/skype.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:52	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:50%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/google-plus.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/google-plus.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:54	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:52%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/tumblr.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/tumblr.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:54	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:52%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/youtube.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/youtube.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:54	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:52%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/linked-in.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/linked-in.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:54	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:52%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/behance.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/behance.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:54	1340/1340	U-----	200	untouched ('')	image/png	etag:%2253c-4f6c4ad65de80%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/quote.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/quote.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	1443/1443	U-----	200	untouched ('')	image/png	etag:%225a3-4f6c4ada2e780%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/link.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/link.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	1162/1162	U-----	200	untouched ('')	image/png	etag:%2248a-4f6c4ad65de80%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/status.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/status.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	1127/1127	U-----	200	untouched ('')	image/png	etag:%22467-4f6c4ad846300%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/aside.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/aside.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:54%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/instagram.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/instagram.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	1776/1776	U-----	200	untouched ('')	image/png	etag:%226f0-4f6c4ada2e780%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/quote@2x.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/quote@2x.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:54%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/vimeo-header.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/vimeo-header.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:54%20GMT	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/social/behance-header.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/social/behance-header.html	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:55	2078/2078	U-----	200	untouched ('')	image/png	etag:%2281e-4f6c4ada2e780%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/link@2x.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/link@2x.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	1345/1345	U-----	200	untouched ('')	image/png	etag:%22541-4f6c4ad846300%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/status@2x.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/status@2x.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	1128/1128	U-----	200	untouched ('')	image/png	etag:%22468-4f6c4ada2e780%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/aside@2x.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/aside@2x.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	1189/1189	U-----	200	untouched ('')	image/png	etag:%224a5-4f6c4adc16c00%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	1467/1467	U-----	200	untouched ('')	image/png	etag:%225bb-4f6c4ada2e780%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	1125/1125	U-----	200	untouched ('')	image/jpeg	etag:%22465-4f6c4ad846300%22	http://www.fitisimo.dev/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	6116/6116	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2217e4-500156166e600%22	http://www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.eot	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	6116/6116	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2217e4-500156166e600%22	http://www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:56	4260/4260	U-----	200	untouched ('')	application/x-font-woff	etag:%2210a4-500156166e600%22	http://www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.woff	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:57	14116/14116	U-----	200	untouched ('OK')	image/svg+xml	etag:%223724-500156166e600%22	http://www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.svg	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
02:45:57	5952/5952	U-----	200	untouched ('')	application/x-font-ttf	etag:%221740-500156166e600%22	http://www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.ttf	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2)
